trade_id,market_id,market_title,signal_time,entry_price,model_p,direction,size_usd,size_factor,edge_pp,ensemble_spread,confidence_score,resolution_date,metric,threshold,threshold_high,weather_direction,lat,lon,location_tz,actual_outcome,resolved_at,pnl_usd,brier_score,cumulative_pnl,cumulative_brier,raw_p,model_breakdown_json
202f102d,0x4092a54bdbaae8f4e05670373745056f1c4c43d36a709e88a0f900ffb5301349,Highest temperature in Atlanta on May 26? - Will the highest temperature in Atlanta be 75°F or below on May 26?,2026-05-25T09:13:30.841510+00:00,0.0395,0.20754927942929347,YES,20.8,0.832,0.168,0.03259089908536345,0.857,2026-05-26T12:00:00+00:00,temperature_2m_max,23.88888888888889,,below,33.749,-84.38798,,0,2026-05-27T12:01:24.001802+00:00,-0.8216,0.0431,2085.8286,26.4908,,
a6b387f5,0x41b1ab1f9c51c2316abb42931ea238e35bb616060839d3c1475f7a413cd4cee1,Highest temperature in Atlanta on May 26? - Will the highest temperature in Atlanta be between 80-81°F on May 26?,2026-05-25T09:13:34.952768+00:00,0.6699999999999999,0.2191010719085174,NO,18.98,0.759,0.1109,0.047295163529083493,0.827,2026-05-26T12:00:00+00:00,temperature_2m_max,26.666666666666668,27.22222222222222,range,33.749,-84.38798,,0,2026-05-27T12:01:24.001802+00:00,12.7166,0.048,2098.5452,26.5388,,
b0416171,0xc6b47dcd2c1c4bf77cae0b528732ada068cd6631fdf568d7d96031e8883a40a9,Highest temperature in Dallas on May 26? - Will the highest temperature in Dallas be between 80-81°F on May 26?,2026-05-25T09:14:05.608173+00:00,0.034,0.16508183074369687,YES,22.57,0.903,0.1311,0.018384776310850236,0.885,2026-05-26T12:00:00+00:00,temperature_2m_max,26.666666666666668,27.22222222222222,range,32.78306,-96.80667,,0,2026-05-27T12:01:24.001802+00:00,-0.7674,0.0273,2097.7778,26.5661,,
914b399d,0x491976cf7635f3e385406456521c8b7e6dbfa16469b038dc2452b17a1d0434af,Highest temperature in Dallas on May 26? - Will the highest temperature in Dallas be between 84-85°F on May 26?,2026-05-25T09:14:08.121960+00:00,0.685,0.22632021735262275,NO,18.48,0.739,0.0887,0.05128547139592402,0.819,2026-05-26T12:00:00+00:00,temperature_2m_max,28.88888888888889,29.444444444444443,range,32.78306,-96.80667,,1,2026-05-28T12:00:07.824855+00:00,-5.8212,0.5986,2091.9566,27.1647,,
3c3f0b25,0xdb73243ebd366567c42a3fe2be0373be7d4a13be727d2541ccd69d27aafac3b6,Highest temperature in Dallas on May 26? - Will the highest temperature in Dallas be 90°F or higher on May 26?,2026-05-25T09:14:11.967991+00:00,0.045,0.2098899089326754,YES,19.82,0.793,0.1649,0.040418262110661914,0.841,2026-05-26T12:00:00+00:00,temperature_2m_max,32.22222222222222,,above,32.78306,-96.80667,,0,2026-05-27T12:01:24.001802+00:00,-0.8919,0.0441,2091.0647,27.2088,,
c440577c,0xcbc9468496a975bccdc83b0d2c6f66d8070986cce524722e4db2e409bbf410c9,Highest temperature in Tel Aviv on May 26? - Will the highest temperature in Tel Aviv be 25°C on May 26?,2026-05-25T09:14:36.391050+00:00,0.355,0.4470401399459085,YES,3.88,0.155,0.092,0.16875073114778444,0.584,2026-05-26T12:00:00+00:00,temperature_2m_max,25.0,,equal,32.08088,34.78057,,1,2026-05-27T12:01:24.001802+00:00,2.5026,0.3058,2093.5673,27.5146,,
1546083e,0xadeeed1ea70ab6533208cb6619ba56285bfcfe4c78bb445272022ef4bf821e1e,Highest temperature in Tel Aviv on May 26? - Will the highest temperature in Tel Aviv be 26°C on May 26?,2026-05-25T09:14:37.679213+00:00,0.5900000000000001,0.210070380178627,NO,20.4,0.816,0.1999,0.03579048169390372,0.85,2026-05-26T12:00:00+00:00,temperature_2m_max,26.0,,equal,32.08088,34.78057,,0,2026-05-27T12:01:24.001802+00:00,12.036,0.0441,2105.6033,27.5587,,
a8561c20,0x2c3c408a31980134bfedbdf522895e0d28a8f8e2e78a5df3303cda1ad956caed,Highest temperature in Tel Aviv on May 27? - Will the highest temperature in Tel Aviv be 27°C on May 27?,2026-05-25T09:14:45.245403+00:00,0.725,0.1613856471101236,NO,23.6,0.944,0.1136,0.0,0.852,2026-05-27T12:00:00+00:00,temperature_2m_max,27.0,,equal,32.08088,34.78057,,0,2026-05-27T12:01:24.001802+00:00,17.11,0.026,2122.7133,27.5847,,
0cb0975f,0xef09010834563d7d195393fc2520c9e62bbf0090ce26550c8b6238dd0f72413f,Highest temperature in Shanghai on May 26? - Will the highest temperature in Shanghai be 30°C on May 26?,2026-05-26T07:06:31.818791+00:00,0.31000000000000005,0.4974846805548568,NO,0.22,0.009,0.1925,0.19825006953925853,0.589,2026-05-26T12:00:00+00:00,temperature_2m_max,30.0,,equal,31.22222,121.45806,,1,2026-05-27T12:01:24.001802+00:00,-0.1518,0.2525,2122.5615,27.8372,,
415184ef,0x572d463398bdb6d8e22ea7b129733c58df6c7d4b79837c14acdb73f0bb24f43b,Lowest temperature in Hong Kong on May 26? - Will the lowest temperature in Hong Kong be 29°C on May 26?,2026-05-26T07:06:47.341473+00:00,0.30500000000000005,0.2283650375116466,NO,19.02,0.761,0.4666,0.047877777098801956,0.89,2026-05-26T12:00:00+00:00,temperature_2m_min,29.0,,equal,22.27832,114.17469,,0,2026-05-27T12:01:24.001802+00:00,5.8011,0.0522,2128.3626,27.8894,,
d70a6b4a,0x1a2c85bbc78524a1b3876add43d58cdf9e5e435404ba091c67bb9d08e5ffa40e,Precipitation in Hong Kong in May? - Will Hong Kong have between 210-220mm of precipitation in May?,2026-05-26T07:24:21.585573+00:00,0.46699999999999997,0.1960261706284404,NO,20.38,0.815,0.337,0.0,0.672,2026-05-31T00:00:00+00:00,precipitation_sum,210.0,220.0,range,22.27832,114.17469,,0,2026-05-31T12:16:43.645777+00:00,9.5175,0.0384,2137.8801,27.9278,,
5feffbd9,0x112f51f4ee9cd61349ba5074979291ba023d9765306f35f927505c179a6d224e,Precipitation in Hong Kong in May? - Will Hong Kong have between 220-230mm of precipitation in May?,2026-05-26T07:24:22.894584+00:00,0.652,0.19602588823830897,NO,20.38,0.815,0.152,0.0,0.672,2026-05-31T00:00:00+00:00,precipitation_sum,220.0,230.0,range,22.27832,114.17469,,0,2026-05-31T12:16:43.645777+00:00,13.2878,0.0384,2151.1679,27.9662,,
188db138,0x0bb5c50690837e5539e7cec0068ef37935cd9a352ddf202ac8d70f15c3cb530c,Precipitation in Seoul in May? - Will Seoul have between 140-150mm of precipitation in May?,2026-05-26T07:24:33.340413+00:00,0.5695,0.1960236347820551,NO,20.38,0.815,0.2345,0.0,0.672,2026-05-31T00:00:00+00:00,precipitation_sum,140.0,150.0,range,37.566,126.9784,,0,2026-05-31T12:16:43.645777+00:00,11.6064,0.0384,2162.7743,28.0046,,
df2ea283,0x6a0bdad376b1e371c7e0f184cc4808f93204e9a2408156e5adb4c2ccdc9d70cc,Precipitation in Seoul in May? - Will Seoul have between 150-160mm of precipitation in May?,2026-05-26T07:24:34.594775+00:00,0.613,0.19602336418123506,NO,20.38,0.815,0.191,0.0,0.672,2026-05-31T00:00:00+00:00,precipitation_sum,150.0,160.0,range,37.566,126.9784,,0,2026-05-31T12:16:43.645777+00:00,12.4929,0.0384,2175.2672,28.043,,
9a4b61de,0xe4bc99510e66ae6833575450cef7b4d247679faf4af8c36786d3e2705d8dc66e,Precipitation in Seoul in May? - Will Seoul have 160mm or more of precipitation in May?,2026-05-26T07:24:35.844934+00:00,0.6955,0.18432092553229606,NO,20.38,0.815,0.1202,0.0,0.672,2026-05-31T00:00:00+00:00,precipitation_sum,160.0,,above,37.566,126.9784,,0,2026-05-31T12:16:43.645777+00:00,14.1743,0.034,2189.4415,28.077,,
0187d423,0x2909f77a47466405424669bb337223cd3e7c62acd2cbbc2c2ca9a977e7f9f51b,Precipitation in NYC in May? - Will NYC have between 2 and 3 inches of precipitation in May?,2026-05-26T07:24:38.398026+00:00,0.04,0.20969232230488277,YES,19.48,0.779,0.1697,0.008956685895029601,0.654,2026-05-31T00:00:00+00:00,precipitation_sum,50.8,76.19999999999999,range,40.71427,-74.00597,,0,2026-05-31T12:16:43.645777+00:00,-0.7792,0.044,2188.6623,28.121,,
f427a61e,0x404e1d11ae235ba626df25dced429b848d8cb741fa72b9635cd9c84e66973d00,Precipitation in NYC in May? - Will NYC have between 3 and 4 inches of precipitation in May?,2026-05-26T07:24:39.705112+00:00,0.10499999999999998,0.1960222617392104,NO,20.38,0.815,0.699,0.0,0.672,2026-05-31T00:00:00+00:00,precipitation_sum,76.19999999999999,101.6,range,40.71427,-74.00597,,0,2026-05-31T12:16:43.645777+00:00,2.1399,0.0384,2190.8022,28.1594,,
d979b9b2,0x4e65897edb647b5187f1ad5e948d8551f6440ddb3e068c7ca1671cf4b018b2e5,Precipitation in Seattle in May? - Will Seattle have less than 0.5 inches of precipitation in May?,2026-05-26T07:24:44.755400+00:00,0.1155,0.5375745575860426,YES,20.38,0.815,0.4221,0.0,0.672,2026-05-31T00:00:00+00:00,precipitation_sum,12.7,,below,47.60621,-122.33207,,1,2026-05-31T12:16:43.645777+00:00,18.0261,0.2138,2208.8283,28.3732,,
9a3bf72b,0x0210504acec9d16133a4bd02831872a40df36e7ef4b8dc40f7bc90416cbacca4,Precipitation in Seattle in May? - Will Seattle have between 0.5 and 1 inches of precipitation in May?,2026-05-26T07:24:46.001463+00:00,0.38,0.19602090344093293,NO,20.38,0.815,0.424,0.0,0.672,2026-05-31T00:00:00+00:00,precipitation_sum,12.7,25.4,range,47.60621,-122.33207,,0,2026-05-31T12:16:43.645777+00:00,7.7444,0.0384,2216.5727,28.4116,,
18509b31,0x95f1ac7dc9ceb7c682529ad7942bdb7efd2b545a754338e99cb0fa323036eba0,Precipitation in London in May? - Will London have between 20-25mm of precipitation in May?,2026-05-26T07:24:58.953622+00:00,0.042,0.21921383437433195,YES,18.82,0.753,0.1772,0.015242079505576692,0.641,2026-05-31T00:00:00+00:00,precipitation_sum,20.0,25.0,range,51.50853,-0.12574,,0,2026-05-31T12:16:43.645777+00:00,-0.7904,0.0481,2215.7823,28.4597,,
4e989c73,0x421824b40d9426018db1248942022c5432b719d58bf55c34026f71a54cf66c54,Highest temperature in London on May 27? - Will the highest temperature in London be 24°C on May 27?,2026-05-26T07:25:23.672579+00:00,0.255,0.48068283975093107,YES,1.47,0.059,0.2257,0.18801655744851298,0.541,2026-05-27T12:00:00+00:00,temperature_2m_max,24.0,,equal,51.50853,-0.12574,,0,2026-05-27T12:01:24.001802+00:00,-0.3749,0.2311,2215.4074,28.6908,,
7b8a3f4f,0x01645d0bd3cebb431ca45606e4c72eb165296cccfca3f1ab86c260e3e4bd593b,Highest temperature in London on May 27? - Will the highest temperature in London be 29°C or higher on May 27?,2026-05-26T07:25:30.007292+00:00,0.0305,0.3607907536102937,YES,9.65,0.386,0.3303,0.12209377088487722,0.672,2026-05-27T12:00:00+00:00,temperature_2m_max,29.0,,above,51.50853,-0.12574,,0,2026-05-27T12:01:24.001802+00:00,-0.2943,0.1302,2215.1131,28.821,,
7992a807,0x0306f2020baf3a92b5adfa025b5efaa03d53e967eedef20a956b86a717d3230d,Highest temperature in NYC on May 27? - Will the highest temperature in New York City be between 76-77°F on May 27?,2026-05-26T07:25:48.474898+00:00,0.035,0.21024686015622063,YES,19.45,0.778,0.1752,0.042897811391983884,0.831,2026-05-27T12:00:00+00:00,temperature_2m_max,24.444444444444443,25.0,range,40.71427,-74.00597,,0,2026-05-27T12:01:24.001802+00:00,-0.6808,0.0442,2214.4323,28.8652,,
b59ed02a,0xf8d47d9cc83f7a6d841106632536e410523718665b851f19ce7dc7e04cdc1fe1,Highest temperature in NYC on May 27? - Will the highest temperature in New York City be between 84-85°F on May 27?,2026-05-26T07:25:53.667417+00:00,0.675,0.19251693293500693,NO,20.67,0.827,0.1325,0.03300349853172357,0.851,2026-05-27T12:00:00+00:00,temperature_2m_max,28.88888888888889,29.444444444444443,range,40.71427,-74.00597,,1,2026-05-27T12:01:24.001802+00:00,-6.7177,0.652,2207.7146,29.5172,,
80b95621,0x72b58b5f996ab76e31292764391d95964a144b56a250cab6676db7c20f59bcd1,Lowest temperature in NYC on May 26? - Will the lowest temperature in New York City be between 56-57°F on May 26?,2026-05-26T07:26:05.370422+00:00,0.0335,0.14897055660417657,YES,23.55,0.942,0.1155,0.011615890884107215,0.963,2026-05-26T12:00:00+00:00,temperature_2m_min,13.333333333333334,13.88888888888889,range,40.71427,-74.00597,,0,2026-05-27T12:01:24.001802+00:00,-0.7889,0.0222,2206.9257,29.5394,,
eac796cb,0xe25932c3923e6edadaabd94376c262d94e505b89e5f737fe15a90c7dc2ac3c0c,Lowest temperature in NYC on May 26? - Will the lowest temperature in New York City be between 60-61°F on May 26?,2026-05-26T07:26:07.911904+00:00,0.585,0.2665635439849803,NO,15.78,0.631,0.1484,0.07382992857522251,0.839,2026-05-26T12:00:00+00:00,temperature_2m_min,15.555555555555555,16.11111111111111,range,40.71427,-74.00597,,0,2026-05-27T12:01:24.001802+00:00,9.2313,0.0711,2216.157,29.6105,,
fa361684,0x6d9fe589e67d1e98e86ac506c96324eb50aa904babca25b33a74c9c11ac7843a,Lowest temperature in NYC on May 26? - Will the lowest temperature in New York City be between 62-63°F on May 26?,2026-05-26T07:26:09.292611+00:00,0.48,0.25082869296456334,NO,16.78,0.671,0.2692,0.06583482786387146,0.855,2026-05-26T12:00:00+00:00,temperature_2m_min,16.666666666666668,17.22222222222222,range,40.71427,-74.00597,,0,2026-05-27T12:01:24.001802+00:00,8.0544,0.0629,2224.2114,29.6734,,
63b97aca,0xdb09acceb9cff414671b3d8b9d6daf9d89206e062e3977fffb4d60c7cf9b655c,Highest temperature in Paris on May 26? - Will the highest temperature in Paris be 31°C on May 26?,2026-05-26T07:26:35.680333+00:00,0.685,0.16794269525161598,NO,23.1,0.924,0.1471,0.015242079505576692,0.956,2026-05-26T12:00:00+00:00,temperature_2m_max,31.0,,equal,48.85341,2.3488,,0,2026-05-27T12:01:24.001802+00:00,15.8235,0.0282,2240.0349,29.7016,,
c333a1be,0x2f16d5b6000c5a8fba261c5473a8f2a5d99d8c6ec551c1aa59b10ca300b3fe7a,Highest temperature in Tokyo on May 27? - Will the highest temperature in Tokyo be 26°C on May 27?,2026-05-26T07:27:51.878898+00:00,0.5549999999999999,0.3583356954107338,NO,10.78,0.431,0.0867,0.11298227201926335,0.691,2026-05-27T12:00:00+00:00,temperature_2m_max,26.0,,equal,35.6895,139.69171,,0,2026-05-27T12:01:24.001802+00:00,5.9829,0.1284,2246.0178,29.83,,
7355010a,0xc5643528be9d121e5b9ffff9c32a328d413161b6839eb5eb5460f19141e577ef,Lowest temperature in Tokyo on May 27? - Will the lowest temperature in Tokyo be 19°C on May 27?,2026-05-26T07:28:02.873221+00:00,0.3455,0.45514665511661795,YES,3.48,0.139,0.1096,0.17188516613357518,0.573,2026-05-27T12:00:00+00:00,temperature_2m_min,19.0,,equal,35.6895,139.69171,,0,2026-05-27T12:01:24.001802+00:00,-1.2023,0.2072,2244.8155,30.0372,,
8642442b,0xfa6a0c2a67a2d62039d312610f915c6d63cbff95ac91762b5d5a5a16b626a014,Lowest temperature in Tokyo on May 27? - Will the lowest temperature in Tokyo be 20°C on May 27?,2026-05-26T07:28:04.161440+00:00,0.71,0.19161787818489268,NO,21.82,0.873,0.0984,0.023703186289005463,0.869,2026-05-27T12:00:00+00:00,temperature_2m_min,20.0,,equal,35.6895,139.69171,,1,2026-05-27T12:01:24.001802+00:00,-6.3278,0.6535,2238.4877,30.6907,,
8de32cb6,0x42c33c1e35dce8b28cef6d962df0bed6ab02ccb1123059f90fd576cf1b146fa7,Lowest temperature in Tokyo on May 27? - Will the lowest temperature in Tokyo be 21°C on May 27?,2026-05-26T07:28:05.457524+00:00,0.24,0.45262653629622124,YES,3.43,0.137,0.2126,0.1723769197692539,0.572,2026-05-27T12:00:00+00:00,temperature_2m_min,21.0,,equal,35.6895,139.69171,,0,2026-05-27T12:01:24.001802+00:00,-0.8232,0.2049,2237.6645,30.8956,,
ca3064fc,0xb2166c22ae11c194f2a37e973e9f56400632f732509b8310877ac4d2b2a79679,Highest temperature in Madrid on May 27? - Will the highest temperature in Madrid be 35°C on May 27?,2026-05-26T07:28:37.660533+00:00,0.7050000000000001,0.14367890446305465,NO,24.77,0.991,0.1513,0.0,0.917,2026-05-27T12:00:00+00:00,temperature_2m_max,35.0,,equal,40.4165,-3.70256,,0,2026-05-27T12:01:24.001802+00:00,17.4629,0.0206,2255.1274,30.9162,,
820372a1,0x7e3f669e41761af303a973c00594e92da2c87c3b65aa97e42c55f9563595d297,Highest temperature in Miami on May 26? - Will the highest temperature in Miami be between 92-93°F on May 26?,2026-05-26T07:29:59.464744+00:00,0.0395,0.12725359094721622,YES,25.0,1.0,0.0878,0.0,0.987,2026-05-26T12:00:00+00:00,temperature_2m_max,33.333333333333336,33.888888888888886,range,25.77427,-80.19366,,0,2026-05-27T12:01:24.001802+00:00,-0.9875,0.0162,2254.1399,30.9324,,
79aec728,0x561cfc63f5826783c6888bae73d74e4d5b23df3fc0423e052b70e4c9bbdc039a,Highest temperature in Miami on May 27? - Will the highest temperature in Miami be between 86-87°F on May 27?,2026-05-26T07:30:31.654711+00:00,0.7050000000000001,0.20910665948765517,NO,19.55,0.782,0.0859,0.042081187684390765,0.833,2026-05-27T12:00:00+00:00,temperature_2m_max,30.0,30.555555555555557,range,25.77427,-80.19366,,0,2026-05-27T12:01:24.001802+00:00,13.7828,0.0437,2267.9227,30.9761,,
59d29fb6,0xe82eafb63f9665fb708e2e6809a5e0c69483022ad6a83df81b7ddb94b2e8a89e,Highest temperature in Miami on May 27? - Will the highest temperature in Miami be between 92-93°F on May 27?,2026-05-26T07:30:37.698179+00:00,0.0335,0.13083773766154239,YES,24.77,0.991,0.0973,0.0,0.917,2026-05-27T12:00:00+00:00,temperature_2m_max,33.333333333333336,33.888888888888886,range,25.77427,-80.19366,,0,2026-05-27T12:01:24.001802+00:00,-0.8298,0.0171,2267.0929,30.9932,,
32d71f8b,0x7dbd10fe18b4ef584f2b58668e923b3678bfb681ac52875800d6db0a7c5ab849,Highest temperature in Atlanta on May 27? - Will the highest temperature in Atlanta be between 76-77°F on May 27?,2026-05-26T07:31:16.544079+00:00,0.046,0.22572415632500492,YES,18.43,0.737,0.1797,0.05128547139592402,0.814,2026-05-27T12:00:00+00:00,temperature_2m_max,24.444444444444443,25.0,range,33.749,-84.38798,,0,2026-05-27T12:01:24.001802+00:00,-0.8478,0.051,2266.2451,31.0442,,
5f8b0378,0xaf4ed6ade022f94ebbbf69c3884ce081786b1e0581d156543d6f30f37ac818d9,Highest temperature in Atlanta on May 27? - Will the highest temperature in Atlanta be between 82-83°F on May 27?,2026-05-26T07:31:26.692371+00:00,0.685,0.21339619078036026,NO,19.3,0.772,0.1016,0.04416810871822456,0.829,2026-05-27T12:00:00+00:00,temperature_2m_max,27.77777777777778,28.333333333333332,range,33.749,-84.38798,,1,2026-05-27T12:01:24.001802+00:00,-6.0795,0.6187,2260.1656,31.6629,,
67e1096d,0xc45b9a0462dc716fcc42e5d17ec3ceb5f15fefa91cf253450e0c5e753a889946,Highest temperature in Atlanta on May 27? - Will the highest temperature in Atlanta be between 88-89°F on May 27?,2026-05-26T07:31:30.529872+00:00,0.0395,0.1589036283902832,YES,22.88,0.915,0.1194,0.015242079505576692,0.886,2026-05-27T12:00:00+00:00,temperature_2m_max,31.11111111111111,31.666666666666668,range,33.749,-84.38798,,0,2026-05-27T12:01:24.001802+00:00,-0.9038,0.0253,2259.2618,31.6882,,
e622a341,0xabdb1bf2bd946c6477eddcc01d3088c72e9005a8df32460dcde988f03e81e8c7,Highest temperature in London on May 27? - Will the highest temperature in London be 25°C on May 27?,2026-05-27T07:12:09.380474+00:00,0.33999999999999997,0.484621264450652,NO,1.2,0.048,0.1754,0.19040529917284613,0.605,2026-05-27T12:00:00+00:00,temperature_2m_max,25.0,,equal,51.50853,-0.12574,,0,2026-05-27T12:01:24.001802+00:00,0.408,0.2349,2259.6698,31.9231,,
fa66974e,0x3047f22e4a9bc5a3b02fcbfe250a24d6da287d231d1e56d3d314e11454bc0b2b,Precipitation in Seoul in May? - Will Seoul have between 110-120mm of precipitation in May?,2026-05-27T07:25:35.649631+00:00,0.475,0.1773713065244399,NO,21.62,0.865,0.3476,0.0,0.742,2026-05-31T00:00:00+00:00,precipitation_sum,110.0,120.0,range,37.566,126.9784,,0,2026-05-31T12:16:43.645777+00:00,10.2695,0.0315,2269.9393,31.9546,,
b2a2ea27,0x23646db5b796254f99b167e7ecd778e6438b0d4d36afc5d2be0c7286346f7c4c,Precipitation in Seoul in May? - Will Seoul have between 120-130mm of precipitation in May?,2026-05-27T07:25:36.399071+00:00,0.5685,0.1773711448493584,NO,21.62,0.865,0.2541,0.0,0.742,2026-05-31T00:00:00+00:00,precipitation_sum,120.0,130.0,range,37.566,126.9784,,0,2026-05-31T12:16:43.645777+00:00,12.291,0.0315,2282.2303,31.9861,,
b37a871e,0xe3e0191062e5f8930c2f23f61dd1216139084767799c257a6f15b4426414b41d,Precipitation in London in May? - Will London have between 10-15mm of precipitation in May?,2026-05-27T07:25:45.564807+00:00,0.5860000000000001,0.17736916754481796,NO,21.62,0.865,0.2366,0.0,0.742,2026-05-31T00:00:00+00:00,precipitation_sum,10.0,15.0,range,51.50853,-0.12574,,0,2026-05-31T12:16:43.645777+00:00,12.6693,0.0315,2294.8996,32.0176,,
4d11a906,0x1f377b1648c0dada9059f5beedb119cf1455c1c94c81947f8c2ff7ac6c3f0cc8,Precipitation in London in May? - Will London have between 15-20mm of precipitation in May?,2026-05-27T07:25:46.270235+00:00,0.7050000000000001,0.17736901536435068,NO,21.62,0.865,0.1176,0.0,0.742,2026-05-31T00:00:00+00:00,precipitation_sum,15.0,20.0,range,51.50853,-0.12574,,0,2026-05-31T12:16:43.645777+00:00,15.2421,0.0315,2310.1417,32.0491,,
0ec80ff6,0x317e13d28baae5a4e14229fbb147f04edcb190465b838c70962005cc296053b7,Precipitation in Seattle in May? - Will Seattle have between 1 and 1.5 inches of precipitation in May?,2026-05-27T07:25:50.157305+00:00,0.685,0.17736817681508849,NO,21.62,0.865,0.1376,0.0,0.742,2026-05-31T00:00:00+00:00,precipitation_sum,25.4,38.099999999999994,range,47.60621,-122.33207,,0,2026-05-31T12:16:43.645777+00:00,14.8097,0.0315,2324.9514,32.0806,,
37d7146e,0xb7e8fe0b38f79ce74de2c119fde0a484cb70cfb34654e6aa8dec66ad11d4c6bf,Precipitation in Seattle in May? - Will Seattle have between 2 and 2.5 inches of precipitation in May?,2026-05-27T07:25:51.631812+00:00,0.04,0.17736785872286048,YES,21.62,0.865,0.1374,0.0,0.742,2026-05-31T00:00:00+00:00,precipitation_sum,50.8,63.5,range,47.60621,-122.33207,,0,2026-05-31T12:16:43.645777+00:00,-0.8648,0.0315,2324.0866,32.1121,,
d45362d7,0x36b5ebcf6c6257695419e8cc3ee3328f0a1000b57870d471c7a650a3cf1b65eb,Precipitation in Seattle in May? - Will Seattle have between 2.5 and 3 inches of precipitation in May?,2026-05-27T07:25:52.306250+00:00,0.0385,0.17736771322779932,YES,21.62,0.865,0.1389,0.0,0.742,2026-05-31T00:00:00+00:00,precipitation_sum,63.5,76.19999999999999,range,47.60621,-122.33207,,0,2026-05-31T12:16:43.645777+00:00,-0.8324,0.0315,2323.2542,32.1436,,
